[moderate] still on waiyaki way from westlands rndbt towards cbd as of 01:00 nairobisc,,397486149255438337,965832518
[slow] changed from [moderate] on mombasa rd towards cbd near the bellevue area as of 01:17 nairobisc,,397489945377792001,969336888
[slow] changed from [moderate] on mombasa rd towards nyayo rndbt near marshalls bldg as of 01:17 nairobisc,,397489946379825152,965737039
kikuyu phobia and not tribalism afflicts most kenyans the likes of murithi mutiga your sunday commentary does not inspire journalism,,397490554197798912,377314972
for on the 5th of november guy fawkes we remember,,397490567099461632,467807361
bonfirenight guyfawkesnight,,397490789271736320,467807361
mr gitau warigi sunday view was a master piece i would encourage both muslims and christians to read it the war against satan is for all,,397492900839174144,377314972
[moderate] still on waiyaki way to westlands rndbt from cbd as of 01:28 nairobisc,,397493658607292416,965832518
men are the worst thing that can ever happen to a good lady,,397496460507623427,380495277
[slow] still on mombasa rd towards airport near the bellevue area as of 01:44 nairobisc,,397497443811471360,969336888
[slow] still nw-bound on moi ave after mama ngina st jnctn as of 01:44 nairobisc,,397497444709064704,969281192
[slow] still se-bound on moi ave to mama ngina st jnctn as of 01:44 nairobisc,,397497445434658816,969281192
[slow] changed from [moderate] on waiyaki way from westlands rndbt towards cbd as of 01:44 nairobisc,,397497451365425153,965832518
"AT_USER never let success go to your head. never let failure go to your heart."" wonderful statement.",,397498690023489536,296291808
[moderate] changed from [slow] on mombasa rd towards cbd near the bellevue area as of 02:01 nairobisc,,397501230592700417,969336888
[moderate] still on mama ngina st to moi ave as of 02:01 nairobisc,,397501232199106560,969281192
[moderate] changed from [slow] in nyayo rndbt as of 02:01 nairobisc,,397501314688507904,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 02:01 nairobisc,,397501316609499139,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 02:01 nairobisc,,397501317733556224,965832518
[slow] changed from [moderate] on mombasa rd towards cbd near the bellevue area as of 02:19 nairobisc,,397504987216887808,969336888
[slow] changed from [moderate] in nyayo rndbt as of 02:19 nairobisc,,397504994569506817,965737039
don't let other people's opinions control how you live your life.,,397506934783606784,366051477
[moderate] changed from [slow] in nyayo rndbt as of 02:30 nairobisc,,397508770013523968,965737039
[slow] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 02:30 nairobisc,,397508771116634112,965737039
[moderate] still on waiyaki way to westlands rndbt from cbd as of 02:30 nairobisc,,397508772152606720,965832518
[slow] changed from [moderate] in nyayo rndbt as of 02:46 nairobisc,,397512536347508736,965737039
[slow] still on mombasa rd towards airport near the bellevue area as of 03:01 nairobisc,,397516338945478656,969336888
[slow] still nw-bound on moi ave after mama ngina st jnctn as of 03:01 nairobisc,,397516340451213312,969281192
[slow] still se-bound on moi ave to mama ngina st jnctn as of 03:01 nairobisc,,397516341361401857,969281192
[moderate] still on mama ngina st to moi ave as of 03:01 nairobisc,,397516342317690880,969281192
[moderate] changed from [slow] in nyayo rndbt as of 03:01 nairobisc,,397516370562121728,965737039
[slow] still on mombasa rd towards cbd near the bellevue area as of 03:12 nairobisc,,397520093019508736,969336888
[slow] changed from [moderate] in nyayo rndbt as of 03:12 nairobisc,,397520155904729088,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 03:12 nairobisc,,397520159520215040,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 03:12 nairobisc,,397520160799465472,965832518
"kenya seeks draconian laws to fine and punish its press corps: in this sept. 24, 2013 file photo, a kenyan sol... URL",,397522702136647680,15620617
[moderate] changed from [slow] on waiyaki way from westlands rndbt towards cbd as of 03:31 nairobisc,,397523862314700800,965832518
[slow] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 03:48 nairobisc,,397527696499957760,965737039
[moderate] still on waiyaki way to westlands rndbt from cbd as of 03:48 nairobisc,,397527698089594880,965832518
"smartphone wars: blackberry ceo thorsten heins is out, as the $4.7b fairfax deal hits the rocks &gt;&gt; URL",,397532415004266496,263594307
[slow] still nw-bound on moi ave after mama ngina st jnctn as of 04:13 nairobisc,,397535280044855296,969281192
[slow] still se-bound on moi ave to mama ngina st jnctn as of 04:13 nairobisc,,397535285476487170,969281192
[slow] changed from [moderate] on mama ngina st to moi ave as of 04:13 nairobisc,,397535287351312384,969281192
[slow] still in nyayo rndbt as of 04:13 nairobisc,,397535397154004992,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 04:13 nairobisc,,397535398756225025,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 04:13 nairobisc,,397535400857587712,965832518
[moderate] changed from [slow] on mama ngina st to moi ave as of 04:31 nairobisc,,397538965965643776,969281192
[moderate] changed from [slow] in nyayo rndbt as of 04:31 nairobisc,,397538967370756096,965737039
[slow] changed from [moderate] on waiyaki way from westlands rndbt towards cbd as of 04:31 nairobisc,,397538969413357568,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 04:49 nairobisc,,397542809403535360,965832518
[moderate] changed from [slow] on waiyaki way from westlands rndbt towards cbd as of 04:49 nairobisc,,397542813656559616,965832518
[moderate] changed from [slow] on mombasa rd towards cbd near the bellevue area as of 05:01 nairobisc,,397546511719886849,969336888
[slow] still on mombasa rd towards airport near the bellevue area as of 05:01 nairobisc,,397546516945973249,969336888
[slow] changed from [moderate] in nyayo rndbt as of 05:01 nairobisc,,397546519458349056,965737039
[slow] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 05:01 nairobisc,,397546521102540800,965737039
"why is is so cold today,!!! yakayard is open for business",,397552764202405888,1043125363
[slow] still se-bound on moi ave to mama ngina st jnctn as of 05:21 nairobisc,,397554074326802432,969281192
[moderate] still on mama ngina st to moi ave as of 05:21 nairobisc,,397554076285558784,969281192
[moderate] still at westlands rndbt entry from the mall shopping centre as of 05:21 nairobisc,,397554219034501120,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 05:21 nairobisc,,397554222373158912,965832518
i'm at precious blood (nairobi) URL,,397555751016992768,156946659
this feeling be killing me,,397556047063552001,156946659
[slow] changed from [moderate] on mombasa rd towards cbd near the bellevue area as of 05:29 nairobisc,,397557830296694784,969336888
[moderate] changed from [slow] in nyayo rndbt as of 05:29 nairobisc,,397557831567564800,965737039
i'm at uthiru (nairobi) URL,,397558013500071936,156946659
[slow] still on mombasa rd towards airport near the bellevue area as of 05:39 nairobisc,,397561650644934656,969336888
[slow] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 05:39 nairobisc,,397561653971021825,965737039
[moderate] still on waiyaki way to westlands rndbt from cbd as of 05:39 nairobisc,,397561656483409920,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 05:39 nairobisc,,397561658354053120,965832518
there is no joy in being the brightest among fools or being the most learned amongst the ignorant,,397561937099517953,723400782
all i need is time right now,,397562601368203264,72027284
"there are no secrets to success. it is the result of preparation, hard work, and learning from failure. - colin powell. good morning. ^ak”",,397562792342867969,469572316
[moderate] changed from [slow] on mombasa rd towards cbd near the bellevue area as of 06:09 nairobisc,,397565383588052992,969336888
[moderate] changed from [slow] on mombasa rd towards airport near the bellevue area as of 06:09 nairobisc,,397565385550991360,969336888
[moderate] changed from [slow] nw-bound on moi ave after mama ngina st jnctn as of 06:09 nairobisc,,397565387123875840,969281192
[moderate] changed from [slow] se-bound on moi ave to mama ngina st jnctn as of 06:09 nairobisc,,397565388247924738,969281192
[moderate] changed from [slow] on mombasa rd towards nyayo rndbt near marshalls bldg as of 06:09 nairobisc,,397565409160728576,965737039
hello tuesday.,,397566186516643840,154201419
bread!!!! (at AT_USER mega) URL,,397566906137587712,732509713
out n about,,397567503255080963,78237913
waaas good??,,397567768804880384,78237913
good morning kot (@ kenyatta national hospital) URL,,397568233911644160,41193848
i just know how to predict this weather,,397568283840237568,78237913
"have you ever typed a tweet and when you go to hit the send button,the internet goes off,as though someone is telling you not to tweet that",,397568747394719744,78237913
[moderate] still on mama ngina st to moi ave as of 06:23 nairobisc,,397569219702710273,969281192
[moderate] still at westlands rndbt entry from the mall shopping centre as of 06:23 nairobisc,,397569332621758464,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 06:23 nairobisc,,397569334517571585,965832518
"ha! “AT_USER lol smh rt AT_USER if only kenya could tweet ""AT_USER good morning kenya!!""”",,397570178826772480,78237913
“AT_USER good morning AT_USER brian!,,397570333664088064,42032811
champions league is back tonight,,397570445861724160,78237913
watch desperate ladies(2006) starring AT_USER and AT_USER,,397571399440936960,1497573584
what is happening at utalii college along thika rd? kot,,397571787221114880,97240752
grand hustle (@ westlands) URL,,397572218185863168,156946659
[moderate] still in nyayo rndbt as of 06:39 nairobisc,,397572940935340032,965737039
AT_USER pia wewe. siku njema AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER,,397573308985524224,587655557
trying out AT_USER and AT_USER idea of reading 3 books concurrently - so far so good.,,397573502263230465,154201419
"off to lusaka for a few days. first time, looking forward.",,397574276393758720,5845962
AT_USER again happy birthday! be blessed of the lord!,,397574522813304832,1484314584
morning tweet hearts. opted to skip rope other than jog. nw that cn be intense.,,397574837553864704,389970082
it doesnt feel right (@ amee arcade) URL,,397574843115515904,156946659
AT_USER AT_USER AT_USER overtaken!,,397575265658081280,1484314584
AT_USER true.... playing to public gallery,,397575284234653696,1022048624
"AT_USER AT_USER AT_USER well, all the best at that.",,397575846124584960,1484314584
AT_USER it means you are several steps ahead of them n can't catch up with you...don't give shit!,,397576029172416512,1022048624
"AT_USER big q sir, is what did you do when you were in government? AT_USER",,397576030501609472,33581035
"first avenue welcomes the gov't move to inspect psv body builders. inside of this mats,wah! metal coffin. if the crash doesn't kill u..",,397576244633817088,389970082
AT_USER already traffic at south b shopping centre,,397576287151480832,253893775
growyourbeard growyourbeard growyourbeard growyourbeard growyourbeard growyourbeard,,397576353001664513,78237913
"AT_USER very healthy and blessed, dancing everytime i get to choose to sit or dance. :)",,397576727943475200,1484314584
lrt zee fuck??? arsenal club is too excited for nothing. ati celebration for being top of the table for 10 games? bullshit,,397576803214454784,78237913
"in perfect moments i want to, annihilate the guard and surrender, but i cannot be that tender, with heartache hardened underneath my skin..",,397577014628347905,1619941512
AT_USER zinaitwa ancient words!,,397577085214289920,1484314584
"flooding cuts off road linking s. sudan, uganda: heavy rains have washed out a strategic road connecting south... URL",,397578420671873024,15620617
AT_USER frodo - hobbit,,397579785683365888,154201419
[moderate] still on mombasa rd towards cbd near the bellevue area as of 06:52 nairobisc,,397580533632225282,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 06:52 nairobisc,,397580535066681344,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 06:52 nairobisc,,397580536165584896,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 06:52 nairobisc,,397580537344192512,969281192
[slow] changed from [moderate] in nyayo rndbt as of 06:52 nairobisc,,397580551952949249,965737039
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 06:52 nairobisc,,397580553286742016,965737039
[moderate] still on waiyaki way to westlands rndbt from cbd as of 06:52 nairobisc,,397580555174150144,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 06:52 nairobisc,,397580557971755008,965832518
"they say there is a window that opens from heart to heart; if there are no walls,there is no need for any window.~rumi",,397580966090530816,1619941512
i'm at strathmore business school sbs URL,,397581936904134656,295561297
"looks are deceiving,especially the 1st impression of your problems",,397582712040861696,624833885
"if your goal is to “make it,” you’ve failed the moment you think you’ve actually “made it.” kenny rodgers.",,397582728633536512,213753611
"“AT_USER qod: in 'lord of the rings' movie, what kind of creature is frodo?” he was a hobbit :) great show as always guys!",,397582995999039488,213753611
"risk-takers often fail so do morons, in practice it's difficult to sort them out - the dilbert principle",,397583099552604161,154201419
“AT_USER rise and shine tweethearts! it's a beautiful day! 💋” indeed it is' good morning ;),,397583200454987776,213753611
[moderate] changed from [slow] in nyayo rndbt as of 07:25 nairobisc,,397584317557125120,965737039
[slow] changed from [moderate] on waiyaki way to westlands rndbt from cbd as of 07:25 nairobisc,,397584319239028736,965832518
AT_USER condolences bro!,,397585598640570368,356115110
thus seems like a really boring day already ...... *stillinbed,,397586070860480512,125712966
keep your friends close and your iphone charger closer,,397586236967116801,49284332
ngong road yawa!!!,,397586346044170240,49284332
karen to kabwagi 20min,,397586503645143040,49284332
kcb banks on cheap deposits to grow revenue businessbeat,,397586547190796288,33581035
read about the innovative chamasoft businessbeat,,397586827491958784,33581035
si you overlap...,,397586858005512193,49284332
thñc for visiting hb umo AT_USER,,397586994085122048,908791082
coastal hotels' scramble for 'makuti' roofs creates millionairesl farmers businessbeat,,397587133319614464,33581035
"as far as the east is from the west, so far hath he removed our transgressions from us. - ps. 103:12",,397587138881290240,829497638
AT_USER king wa rap...,,397587261425856513,49284332
alaa kuna tamasha thika.,,397587420050243584,49284332
AT_USER spam mail,,397587432285011968,55502543
mark 9:40 'anyone who is not against us is for us.' - sometimes we can think that everyone is against us.,,397587614347558912,829497638
niko works mzeiya! (at AT_USER URL,,397587697487085568,251695251
"machel waikenda says: ""dear kenyan youth, stop googling socialites &amp; start googling crops to farm, askwaikenda"" &gt; URL",,397587878500241408,179169080
👊👍☑“AT_USER yeess. rt AT_USER champions league is back tonight”,,397587969185296384,78237913
[moderate] still on mama ngina st to moi ave as of 07:43 nairobisc,,397588049875333120,969281192
[moderate] still at westlands rndbt entry from the mall shopping centre as of 07:43 nairobisc,,397588137364303872,965832518
[moderate] changed from [slow] on waiyaki way to westlands rndbt from cbd as of 07:43 nairobisc,,397588138538696704,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 07:43 nairobisc,,397588139620835329,965832518
AT_USER ...thnx for gracing hb pub umo wth ur presence!!! god bless!!!,,397588222630711296,908791082
"the reality of your situation is that your haters don't really care if you succeed, they just don't want you to succeed before them.",,397588724848287745,33879179
AT_USER heading kiev on the 12th. good friends w/eric and mapbox team and also a big leaflet user user. would be great to grab a beer.,,397589539843506176,5845962
"thank you lord for your gracious love. grateful for this new day, may you be my guide and refuge. amen",,397589682458214400,353222544
come out this wkend and support mx team kenya!!!! this sunday!! kenyamx URL,,397589756496068608,490529113
i'm at nairobi (nairobi) URL,,397590125687095297,268406459
AT_USER every evening i turn my worries over to god. he's going to be up all night anyway. -mary c. crowley,,397590288161845248,353222544
"hahaha tujuane rt""AT_USER hahahaha! tujuane galore AT_USER AT_USER AT_USER",,397592184268267520,278371434
"bdl s the best rt""AT_USER brookside taking over! ""AT_USER AT_USER monopoly will kill the milk industry from competition.",,397592545884405760,278371434
AT_USER AT_USER as usual we react after disasters have happened &amp; lives lost. tragedy could have been avoided by doing this way back.,,397593505302073344,276877973
i'm at agip house URL,,397594173727334400,78237913
"when you allow what someone says or does to upset you, you allow them to control you.joelosteen",,397594429831544832,517258899
AT_USER AT_USER hamjambo,,397595107580735488,409638745
AT_USER sasa,,397595209368080384,409638745
[moderate] still on mombasa rd towards cbd near the bellevue area as of 08:08 nairobisc,,397595644065370112,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 08:08 nairobisc,,397595645042642944,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 08:08 nairobisc,,397595645927632897,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 08:08 nairobisc,,397595646913282048,969281192
demolished structures @ mutindwa stage URL,,397596358846455808,154201419
AT_USER aje,,397596647662051328,1053567254
"amen rt ""AT_USER give joyful thanks in all circumstances - 1 thessalonians 5:18 (please retweet)",,397596909700784128,284400066
meanwhile in a boring class,,397597003053817856,1053567254
AT_USER AT_USER i agree with alex we shuld giv birth responsibly.lets not depend on the govt 4all our nids.bungelamaisha,,397597261301293056,433569659
goodmorning nairobi... a blessed and prosperous day to all kenya365 (at nairobi cbd) [pic] — URL,,397597571767480322,14508998
AT_USER mania hao ni wezi fullstop,,397597654349119488,202845350
“AT_USER whyyourrelationshipended you farted too soon in the relationship”😂😂😂😂😂💨💨💨,,397598253320921089,73434413
AT_USER thanks. but thinking of staying there for good. ...so many opportunities! !!!,,397598413925019650,609127815
“AT_USER whyyourrelationshipended people cant stay faithful.”🙈🙈🙈💪,,397598515947249664,73434413
"AT_USER AT_USER mambo rihanna? toa vida ingine ibanniwe lol morning""morning kendrick wanjohi",,397598544854802432,544563953
luvly tuesday tweeps,,397599220867530752,160164088
good morning!,,397601019062124544,244827545
"AT_USER first ""batch"" not ""patch""....kalyan weri",,397601092713730048,306140775
"AT_USER my father always told me, ""find a job you love and you'll never have to work a day in your life."""" true that.",,397601184078630912,136936836
“AT_USER whyyourrelationshipended my feelings are needed in another place”😒💔,,397601252298612736,73434413
"we get in life what we are, if we want more we have to be able to be more, in order to be more you have to face rejection,",,397601281294217216,33879179
“AT_USER whyyourrelationshipended couldn't get over her abusive ex. guess i was just too nice for her”damn!!💔,,397601481387282432,73434413
“AT_USER whyyourrelationshipended they don't like harry potter.”😂😂😂😂👏👏👏👹👹👹,,397601523229683712,73434413
AT_USER pole!,,397601749621415936,15189384
gagging the media? URL,,397601765916286976,56321672
“AT_USER you were a judgmental prick whyyourrelationshipended”that real shitty considering no ones perfect!,,397601768961757184,73434413
AT_USER yaani ulikuwa unakula ndovu bro ? hehehe AT_USER jamaa alikuwa fb,,397601968568684544,168698954
you lose nothing when you leave it at the feet of jesus. good morning! (@ sarakasi dome) URL,,397602135892058112,98894404
"yesterday i read an article which showed rape like behaviour in animals, thought it was only humans",,397602174173081601,15189384
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 08:41 nairobisc,,397602267693469697,965737039
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 08:41 nairobisc,,397602268565876736,965832518
this article... the most adorable animals engage in the most reprehensible behavior URL via AT_USER,,397602467698851840,15189384
sometimes life really sucks n you don't want to be you at that instant but all that just strengthens u n prepares u for the gud tyms to come,,397602610116841472,136936836
AT_USER AT_USER pesh is in juba to woo them to join us since juba can be of great benefit to the coalition of the willing....,,397602791184936960,369484805
"i'm at westlands (nairobi, westlands) URL",,397602802702503936,80238290
i'm at marksons plaza URL,,397603085939638272,80238290
hustle (@ technology today) URL,,397603183104917504,80238290
AT_USER going live from 9am - 10am localtuesday hotbreakfast cc AT_USER AT_USER AT_USER,,397603437975994368,340400173
“AT_USER URL whyyourrelationshipended”that is so so true......,,397603817837305856,73434413
"remember,remember! the 5th of november, the gunpowder treason and plot; i know of no reason why the gunpowder treason should ever be forgot!",,397603942864912384,15189384
“AT_USER because it never started whyyourrelationshipended”😬😬😬😬😬😜😜😜,,397603996271378432,73434413
AT_USER wee mania tell kingangi help the needy bt mbegu panda kwa shamba,,397604218150064128,202845350
"our god is an awesome god, frm heaven above he reigns wth wisdom, power and lov,our god is an awesome god, he reigns from heaven above.",,397604378632548352,784353751
AT_USER AT_USER we are one moses. yes she is on juba and am taking care of things back home in the region,,397604460266258432,369484805
sir' title is not for one time opportunists like wenger riding on moments luck...he must first prove his worth n the title can follow.,,397605121485705216,136936836
this kogalo spirit is contagious morningexpressktn AT_USER AT_USER URL,,397605144562380801,179169080
i'm at microsoft east africa (nairobi) URL,,397605201911480320,132695734
emirates offices looking forward to my next flight. (@ cba westlands) URL,,397605600487804928,277054711
therefore a probox is not a car! “AT_USER “AT_USER AT_USER accident outside i&amp;m involving a probox and a car””,,397605729525198848,15189384
AT_USER maybe she's already engaged,,397605831979454464,15189384
i'm at morningside office park (nairobi) URL,,397605945028911104,219341312
[moderate] still on mama ngina st to moi ave as of 08:59 nairobisc,,397606042428657665,969281192
[moderate] still at westlands rndbt entry from the mall shopping centre as of 08:59 nairobisc,,397606106689597440,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 08:59 nairobisc,,397606107905916929,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 08:59 nairobisc,,397606109038395392,965832518
AT_USER AT_USER we are one moses...just try. nothing to benefit from the southerners. we don't like getting ourselves into trouble,,397606293000966144,369484805
"AT_USER lol, for real?",,397606520126328832,15189384
silence really does speak volumes! it just depends on how smart one is...,,397606757520142336,67348019
"size 8 is kenya's adelle, singing about fire",,397607088232218624,15189384
the weather i've been waiting for,,397607327765118976,67348019
AT_USER true :),,397607495499120640,15189384
"when something is right, you know. when something isn't right, you know. either way... in both cases, sometimes you realize too late.",,397607839482777600,33879179
AT_USER one hit wonder? a product of project fame...,,397607878078373888,15189384
AT_USER redefined the meaning of that,,397607953366151168,15189384
maswara za asubuhi nini hizi?,,397608405944512512,110668690
AT_USER AT_USER as slow as u are n u think that's peace. keep up with all the dramas of ur presidents. we don't need that,,397608825718837248,369484805
"a woman must have a unique mark and effect on 'her man' for him to be hers otherwise, he's game n not her own.",,397608900503273472,136936836
i'm at kengen hq. stima plaza ngara. URL,,397608997987311616,373009808
whyyourrelationshipended someone better crossed your path/came along.,,397609450619801601,136936836
those mauritius song got a kenyan coast touch thats why AT_USER feels its like home AT_USER,,397610434347278336,113359997
whyyourrelationshipended someone looked the other way n forgot to look back.,,397610613889044480,136936836
lazy af but i have to go (@ ndumbuini) URL,,397610782042890240,59032946
whyyourrelationshipended the x surfaced.,,397610916034138112,136936836
i'm at oilibya murang'a road URL,,397611378972045312,342109221
whyyourrelationshipended because it ended.,,397611394960732160,136936836
don't you be anxious of anything but in everything through prayer and thanksgiving make your requests known to god! peace to you! amen!!!,,397611805788614656,787188132
blessed day ya'll :d ,,397612055320363008,278371434
"good morning rt""AT_USER good morning beautiful ladies",,397612164816855040,278371434
lol muzz ... URL,,397612173360648192,293613856
whyyourrelationshipended shit got 'tight' URL,,397612490777182208,136936836
"AT_USER AT_USER all the best buddy!!! :-*)""thank you.. .gudday",,397612619039002624,544563953
np all the right moves in the right places.......one republic,,397612825885306880,544563953
a visit to AT_USER with the AT_USER and a team of journalists from france. URL,,397612971427258368,420122205
AT_USER my 8am is like ur 4am still very early for AT_USER guess who woke me up i had a mscheew moment,,397613184590548992,386192429
AT_USER shoutout to 500th follower AT_USER,,397613257646960640,544563953
“AT_USER wake up with determination. go to bed with satisfaction.”,,397613289632325632,42032811
[moderate] still on mombasa rd towards cbd near the bellevue area as of 09:29 nairobisc,,397613597548744704,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 09:29 nairobisc,,397613598270160896,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 09:29 nairobisc,,397613599432007680,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 09:29 nairobisc,,397613602212810753,969281192
[moderate] still in nyayo rndbt as of 09:29 nairobisc,,397613618268631040,965737039
AT_USER and what is the necessary?,,397615046802812928,1043125363
AT_USER hehe! that title tho AT_USER thesong is nice,,397615339036749824,544563953
AT_USER AT_USER mimi na mwanangu tuko salama.,,397615526308241408,118703596
"this---- ""AT_USER what new tax measures are the govt guys cooking up now? 16% tax payment tax on all tax payments?",,397615545358761984,353222544
i'm at biashara street (nairobi) URL,,397616116002201600,342109221
breakfast meeting (@ fairmont norfolk hotel - AT_USER URL,,397616326497538048,35736670
"no one on this world is pure and perfect,so if yu avoid pple fo thea little little mistakes yu will be alone.so judge less and lov more.",,397616339638304768,784353751
"great! thanks *smiles* ""AT_USER AT_USER email sent. check",,397616349612351488,1202010384
"hi,am well,i hope you are too *smiles* ""AT_USER AT_USER fine.....wewe",,397616394298486784,1202010384
lthe people who put up with you in your darkest nights are the ones worth spending your brightest days with.,,397616945308381184,386192429
"awesome morning. now i know why i love sarcasm....my dad legendary. my hair, clothes &amp; shoes dissected in a single sentence.",,397617186325688320,1045453434
i'm at museum hill (nairobi) URL,,397617276721328128,342109221
hustle ☕ (@ bandwith &amp; cloud services group(bsc)) URL,,397617888691253248,18191311
"asante sana... ""AT_USER AT_USER AT_USER your reports are excellent and informative keep up",,397618580336181248,46887885
"humbled. ..asante ""AT_USER i just love the way AT_USER tells her stories.her scripts are always amazing.cc AT_USER",,397618701283123200,46887885
AT_USER AT_USER am fine thank you. have a good tuesday!,,397618797198471168,1484314584
AT_USER AT_USER nanii ni nani?,,397618908745977856,118703596
AT_USER AT_USER so a malawian knows wat slowness is all abt n where it originates? interesting,,397618920779419648,369484805
"AT_USER AT_USER hata kaa ni ya maize flour i just want a cake!"" i suggest you enjoy the office one 😞",,397619529012232193,396626967
AT_USER like?,,397619894390628352,49952024
status meeting... (@ heineken hq) URL,,397620060157911040,209980531
i'm at supreme court of kenya URL,,397620086623993856,186563346
"i'm at ibm innovation centre, the atrium URL",,397620197693349888,221681274
AT_USER AT_USER we picked the butchery,,397620403629486081,49952024
good morning from capital city of kenya,,397620556994187264,1927557667
[moderate] still on mama ngina st to moi ave as of 09:59 nairobisc,,397621146893295616,969281192
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 09:59 nairobisc,,397621151540600834,965737039
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 09:59 nairobisc,,397621152287166464,965832518
this hod is an african timer (@ daystar university) URL,,397621427350036480,280451932
"hey yu ladies, stop waitin fo yo mr right, tel yo mr left to move to the right.",,397621660809170944,784353751
"AT_USER breaking: gunman clad in body armor opens fire in new jersey mall URL westgate""AT_USER",,397622418808000512,24843197
"when you are not as big as your component-you have to be more clever"" collins, m. segmentation marketingtips",,397622985869508608,293613856
for the lord your god is god in heaven above and on earth below! (joshua 2:11),,397623274172997633,266082022
"@ nairobi, kenya URL",,397623399134289920,354839855
"my workmate asks me who has been giving me snogs that my homa is not going...am just like ""snogs""the last time i heard that word 😂",,397623623521161216,215361406
AT_USER AT_USER she will see it tomorrow. no wifi in juba. that's why we r interested in that country.we can really invest thr,,397623827976704000,369484805
AT_USER not jst a nation bt nations,,397624529369174016,789351523
this jubilee government should start a project of giving pple free deodorant esp kwa hii ministry,,397624602110992384,262097462
AT_USER AT_USER ako mbali nasisi acha ajisemee kama ako poa.,,397624690229149696,118703596
URL,,397624722940506112,1275542545
[moderate] still at westlands rndbt entry from the mall shopping centre as of 10:15 nairobisc,,397624948002258944,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 10:15 nairobisc,,397624948895653888,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 10:15 nairobisc,,397624949973606400,965832518
grandmother n mother. my grandma is a full drama queen. she arrived from western n suddenly wants to… URL,,397624990197383168,65648397
wazito..... URL,,397625753350598656,1168283322
happy indian new year guys,,397626019055935488,424518057
meeting.. AT_USER,,397626459532959745,290743576
holiday time m msa,,397627518519226368,619258630
cxff (@ computer pride) URL,,397627863564058624,245327644
even when you think you have your life all mapped out things happen that shape your destiny in ways you might never have imagined,,397628260970147840,378651493
AT_USER covers for all seats,,397628264233332736,49952024
AT_USER guuud mrng siz hw waz yah night AT_USER wz perfect.a gud one to you too en a bright day ahead,,397628656648220672,94778587
😂😂 URL :d,,397628985846538240,378651493
"AT_USER biology what is the most posterior and most complicated kind of tooth in mammals? (3 marks)""----bluetooth",,397629364302802945,94778587
bitches be subtweeting imaginary niggas. ain't no one sweating you hoe,,397629386180280320,84553085
boring...,,397629581647048704,1168283322
yo bbm pin.. nobody got time for that bullshit 😒,,397629669220315136,84553085
when females run out of friends they start hanging with anybody.,,397630096779268096,84553085
"business class rt..""AT_USER biology to which class does an animal with two body parts and four pairs of legs belong? (1mk)",,397630392565768192,94778587
"avoid loud and aggresive persons, they are vexatious to the spirit",,397630584459370496,199188127
it is nice to be good but it is good to be nice therefore be nice to people on your way up so that they can be nice to you on way down....,,397630708430434304,624370790
meeting with the legendary😎 watch out fi dis! @ standard chartered (kenyatta avenue) URL,,397630955743371264,290743576
"AT_USER biology the sequence of who eats what and the circle in biology is called? (3 marks)""food chain or man eat man society",,397631262309232640,94778587
umma start givin yall bitches wedgies at lifestyle mall startin dis week,,397631534544744448,84553085
"no hating each other, let's live united, caring &amp; loving each other",,397632012410159104,1365150074
ima give these fat ass a wedgie fool real shit .,,397632027404800001,84553085
